CROP_NAME,date,term
Walnuts,2018-01-01,5.182594586237
Water,1970-01-01,0.0
Water,1971-01-01,0.0
Water,1972-01-01,0.0
Water,1973-01-01,0.0
Water,1974-01-01,0.0
Water,1975-01-01,0.0
Water,1976-01-01,0.0
Water,1977-01-01,0.0
Water,1978-01-01,0.0
Water,1979-01-01,0.0
Water,1980-01-01,0.0
Water,1981-01-01,0.0
Water,1982-01-01,0.0
Water,1983-01-01,0.0
Water,1984-01-01,0.0
Water,1985-01-01,0.0
Water,1986-01-01,0.0
Water,1987-01-01,0.0
Water,1988-01-01,0.0
Water,1989-01-01,0.0
Water,1990-01-01,0.0
Water,1991-01-01,0.0
Water,1992-01-01,0.0
Water,1993-01-01,0.0
Water,1994-01-01,0.0
Water,1995-01-01,0.0
Water,1996-01-01,0.0
Water,1997-01-01,0.0
Water,1998-01-01,0.0
Water,1999-01-01,0.0
Water,2000-01-01,0.0
Water,2001-01-01,0.0
Water,2002-01-01,0.0
Water,2003-01-01,0.0
Water,2004-01-01,0.0
Water,2005-01-01,0.0
Water,2006-01-01,0.0
Water,2007-01-01,0.0
Water,2008-01-01,0.0
Water,2009-01-01,0.0
Water,2010-01-01,0.0
Water,2011-01-01,0.0
Water,2012-01-01,0.0
Water,2013-01-01,0.0
Water,2014-01-01,0.0
Water,2015-01-01,0.0
Water,2016-01-01,0.0
Water,2017-01-01,0.0
Water,2018-01-01,0.0
