 "GAGE No.  809:  K,I,J Coord. =     1,   20,   30;  STREAM SEGMENT =    15;  REACH =    18 "
     "DATA: Time           Stage            Flow     Conductance        HeadDiff       Hyd.Grad."
     7.3950000E+03   4.1619468E+02   2.8850599E+06   3.4005447E+02  -2.2420888E+00  -1.1210444E+00
     7.4260000E+03   4.1573255E+02   6.7701796E+05   3.4005447E+02  -2.7054901E+00  -1.3527450E+00
     7.4560000E+03   4.1551593E+02   1.1774955E+05   3.4005447E+02  -2.9232797E+00  -1.4616398E+00
     7.4870000E+03   4.1619371E+02   2.8791989E+06   3.4005447E+02  -2.2469559E+00  -1.1234780E+00
     7.5170000E+03   4.1544481E+02   2.4555388E+04   3.4005447E+02  -2.9970059E+00  -1.4985029E+00
     7.5480000E+03   4.1544616E+02   2.5788718E+04   3.4005447E+02  -2.9968316E+00  -1.4984158E+00
     7.5790000E+03   4.1544883E+02   2.8274862E+04   3.4005447E+02  -2.9953536E+00  -1.4976768E+00
     7.6090000E+03   4.1550598E+02   1.0151255E+05   3.4005447E+02  -2.9393545E+00  -1.4696772E+00
     7.6400000E+03   4.1558245E+02   2.4974998E+05   3.4005447E+02  -2.8641046E+00  -1.4320523E+00
     7.6700000E+03   4.1558002E+02   2.4424219E+05   3.4005447E+02  -2.8677185E+00  -1.4338593E+00
     7.7010000E+03   4.1564296E+02   4.0183117E+05   3.4005447E+02  -2.8060089E+00  -1.4030044E+00
     7.7320000E+03   4.1564445E+02   4.0593611E+05   3.4005447E+02  -2.8057520E+00  -1.4028760E+00
     7.7600000E+03   4.1633415E+02   3.7764414E+06   3.4005447E+02  -2.1178210E+00  -1.0589105E+00
     7.7910000E+03   4.1743696E+02   1.3836344E+07   3.4005447E+02  -1.0188917E+00  -5.0944584E-01
     7.8210000E+03   4.1560213E+02   2.9602145E+05   3.4005447E+02  -2.8548959E+00  -1.4274480E+00
     7.8520000E+03   4.1549459E+02   8.4097341E+04   3.4005447E+02  -2.9636191E+00  -1.4818095E+00
     7.8820000E+03   4.1558180E+02   2.4825491E+05   3.4005447E+02  -2.8775774E+00  -1.4387887E+00
     7.9130000E+03   4.1544847E+02   2.7942679E+04   3.4005447E+02  -3.0120656E+00  -1.5060328E+00
     7.9440000E+03   4.1547964E+02   6.3301757E+04   3.4005447E+02  -2.9820704E+00  -1.4910352E+00
     7.9740000E+03   4.1545441E+02   3.3782548E+04   3.4005447E+02  -3.0084372E+00  -1.5042186E+00
     8.0050000E+03   4.1583843E+02   1.0721507E+06   3.4005447E+02  -2.6256924E+00  -1.3128462E+00
     8.0350000E+03   4.1577446E+02   8.2475147E+05   3.4005447E+02  -2.6908771E+00  -1.3454386E+00
     8.0660000E+03   4.1613931E+02   2.5582099E+06   3.4005447E+02  -2.3276616E+00  -1.1638308E+00
     8.0970000E+03   4.1600223E+02   1.8183073E+06   3.4005447E+02  -2.4663036E+00  -1.2331518E+00
     8.1260000E+03   4.1705841E+02   9.8235598E+06   3.4005447E+02  -1.4131139E+00  -7.0655695E-01
     8.1570000E+03   4.1620211E+02   2.9300799E+06   3.4005447E+02  -2.2709765E+00  -1.1354883E+00
     8.1870000E+03   4.1574836E+02   7.3138952E+05   3.4005447E+02  -2.7259195E+00  -1.3629597E+00
     8.2180000E+03   4.1544760E+02   2.7113852E+04   3.4005447E+02  -3.0278377E+00  -1.5139189E+00
     8.2480000E+03   4.1566166E+02   4.5449568E+05   3.4005447E+02  -2.8149495E+00  -1.4074747E+00
     8.2790000E+03   4.1544590E+02   2.5551043E+04   3.4005447E+02  -3.0318528E+00  -1.5159264E+00
     8.3100000E+03   4.1544697E+02   2.6533124E+04   3.4005447E+02  -3.0319359E+00  -1.5159680E+00
     8.3400000E+03   4.1544732E+02   2.6860036E+04   3.4005447E+02  -3.0326966E+00  -1.5163483E+00
     8.3710000E+03   4.1594300E+02   1.5305184E+06   3.4005447E+02  -2.5383061E+00  -1.2691530E+00
     8.4010000E+03   4.1558966E+02   2.6633245E+05   3.4005447E+02  -2.8927956E+00  -1.4463978E+00
     8.4320000E+03   4.1716330E+02   1.0880274E+07   3.4005447E+02  -1.3224455E+00  -6.6122277E-01
     8.4630000E+03   4.1745187E+02   1.4005559E+07   3.4005447E+02  -1.0379675E+00  -5.1898373E-01
     8.4910000E+03   4.1687839E+02   8.1122514E+06   3.4005447E+02  -1.6140283E+00  -8.0701417E-01
     8.5220000E+03   4.1590570E+02   1.3595554E+06   3.4005447E+02  -2.5879839E+00  -1.2939920E+00
     8.5520000E+03   4.1576872E+02   8.0382168E+05   3.4005447E+02  -2.7261441E+00  -1.3630721E+00
     8.5830000E+03   4.1578615E+02   8.6801644E+05   3.4005447E+02  -2.7099363E+00  -1.3549681E+00
     8.6130000E+03   4.1568033E+02   5.0964498E+05   3.4005447E+02  -2.8169151E+00  -1.4084575E+00
     8.6440000E+03   4.1544766E+02   2.7174529E+04   3.4005447E+02  -3.0507057E+00  -1.5253529E+00
     8.6750000E+03   4.1544540E+02   2.5090297E+04   3.4005447E+02  -3.0540941E+00  -1.5270470E+00
     8.7050000E+03   4.1544222E+02   2.2271981E+04   3.4005447E+02  -3.0583642E+00  -1.5291821E+00
     8.7360000E+03   4.1569057E+02   5.4097837E+05   3.4005447E+02  -2.8112043E+00  -1.4056022E+00
     8.7660000E+03   4.1601718E+02   1.8940518E+06   3.4005447E+02  -2.4859457E+00  -1.2429728E+00
     8.7970000E+03   4.1637342E+02   4.0445146E+06   3.4005447E+02  -2.1316111E+00  -1.0658055E+00
     8.8280000E+03   4.1619944E+02   2.9138976E+06   3.4005447E+02  -2.3073463E+00  -1.1536731E+00
     8.8560000E+03   4.1657282E+02   5.5162950E+06   3.4005447E+02  -1.9360452E+00  -9.6802259E-01
     8.8870000E+03   4.1554174E+02   1.6429095E+05   3.4005447E+02  -2.9682629E+00  -1.4841314E+00
     8.9170000E+03   4.1580352E+02   9.3391856E+05   3.4005447E+02  -2.7076632E+00  -1.3538316E+00
     8.9480000E+03   4.1565634E+02   4.3924705E+05   3.4005447E+02  -2.8560140E+00  -1.4280070E+00
     8.9780000E+03   4.1547749E+02   6.0494814E+04   3.4005447E+02  -3.0359464E+00  -1.5179732E+00
     9.0090000E+03   4.1545008E+02   2.9471502E+04   3.4005447E+02  -3.0644721E+00  -1.5322361E+00
     9.0400000E+03   4.1544466E+02   2.4421890E+04   3.4005447E+02  -3.0709990E+00  -1.5354995E+00
     9.0700000E+03   4.1544715E+02   2.6695524E+04   3.4005447E+02  -3.0695841E+00  -1.5347920E+00
     9.1010000E+03   4.1564349E+02   4.0328083E+05   3.4005447E+02  -2.8744064E+00  -1.4372032E+00
     9.1310000E+03   4.1674318E+02   6.9144103E+06   3.4005447E+02  -1.7771248E+00  -8.8856238E-01
     9.1620000E+03   4.1633493E+02   3.7816875E+06   3.4005447E+02  -2.1872280E+00  -1.0936140E+00
     9.1930000E+03   4.1831167E+02   2.5091969E+07   3.4005447E+02  -2.1666831E-01  -1.0833415E-01
     9.2210000E+03   4.1560961E+02   3.1443550E+05   3.4005447E+02  -2.9197528E+00  -1.4598764E+00
     9.2520000E+03   4.1744681E+02   1.3948048E+07   3.4005447E+02  -1.0863868E+00  -5.4319340E-01
     9.2820000E+03   4.1598907E+02   1.7526766E+06   3.4005447E+02  -2.5453254E+00  -1.2726627E+00
     9.3130000E+03   4.1579119E+02   8.8693067E+05   3.4005447E+02  -2.7443923E+00  -1.3721962E+00
     9.3430000E+03   4.1561294E+02   3.2276366E+05   3.4005447E+02  -2.9237356E+00  -1.4618678E+00
     9.3740000E+03   4.1544662E+02   2.6196138E+04   3.4005447E+02  -3.0911397E+00  -1.5455698E+00
     9.4050000E+03   4.1544537E+02   2.5054943E+04   3.4005447E+02  -3.0934695E+00  -1.5467348E+00
     9.4350000E+03   4.1544282E+02   2.2783616E+04   3.4005447E+02  -3.0970683E+00  -1.5485341E+00
     9.4660000E+03   4.1548099E+02   6.5062695E+04   3.4005447E+02  -3.0599859E+00  -1.5299930E+00
     9.4960000E+03   4.1554176E+02   1.6431866E+05   3.4005447E+02  -3.0002851E+00  -1.5001425E+00
     9.5270000E+03   4.1714805E+02   1.0723941E+07   3.4005447E+02  -1.3972140E+00  -6.9860700E-01
     9.5580000E+03   4.1701988E+02   9.4463274E+06   3.4005447E+02  -1.5284809E+00  -7.6424045E-01
     9.5870000E+03   4.1712090E+02   1.0447867E+07   3.4005447E+02  -1.4305356E+00  -7.1526779E-01
     9.6180000E+03   4.1587815E+02   1.2385455E+06   3.4005447E+02  -2.6744709E+00  -1.3372354E+00
     9.6480000E+03   4.1606455E+02   2.1421493E+06   3.4005447E+02  -2.4893438E+00  -1.2446719E+00
     9.6790000E+03   4.1595965E+02   1.6094072E+06   3.4005447E+02  -2.5954462E+00  -1.2977231E+00
     9.7090000E+03   4.1544717E+02   2.6701242E+04   3.4005447E+02  -3.1089570E+00  -1.5544785E+00
     9.7400000E+03   4.1544697E+02   2.6521041E+04   3.4005447E+02  -3.1102120E+00  -1.5551060E+00
     9.7710000E+03   4.1544691E+02   2.6463395E+04   3.4005447E+02  -3.1113342E+00  -1.5556671E+00
     9.8010000E+03   4.1547921E+02   6.2717863E+04   3.4005447E+02  -3.0800672E+00  -1.5400336E+00
     9.8320000E+03   4.1568664E+02   5.2885456E+05   3.4005447E+02  -2.8737625E+00  -1.4368812E+00
     9.8620000E+03   4.1621881E+02   3.0323799E+06   3.4005447E+02  -2.3430923E+00  -1.1715462E+00
     9.8930000E+03   4.1753982E+02   1.5019808E+07   3.4005447E+02  -1.0260418E+00  -5.1302089E-01
     9.9240000E+03   4.1729716E+02   1.2290740E+07   3.4005447E+02  -1.2723585E+00  -6.3617923E-01
     9.9520000E+03   4.1555138E+02   1.8320513E+05   3.4005447E+02  -3.0191090E+00  -1.5095545E+00
     9.9830000E+03   4.1572145E+02   6.3984556E+05   3.4005447E+02  -2.8501583E+00  -1.4250791E+00
     1.0013000E+04   4.1566040E+02   4.5085941E+05   3.4005447E+02  -2.9122711E+00  -1.4561355E+00
     1.0044000E+04   4.1558477E+02   2.5501179E+05   3.4005447E+02  -2.9889832E+00  -1.4944916E+00
     1.0074000E+04   4.1556501E+02   2.1136850E+05   3.4005447E+02  -3.0097836E+00  -1.5048918E+00
     1.0105000E+04   4.1544639E+02   2.5978519E+04   3.4005447E+02  -3.1294412E+00  -1.5647206E+00
     1.0136000E+04   4.1560940E+02   3.1389266E+05   3.4005447E+02  -2.9675138E+00  -1.4837569E+00
     1.0166000E+04   4.1552962E+02   1.4165614E+05   3.4005447E+02  -3.0483174E+00  -1.5241587E+00
     1.0197000E+04   4.1574707E+02   7.2689021E+05   3.4005447E+02  -2.8319814E+00  -1.4159907E+00
     1.0227000E+04   4.1684219E+02   7.7840479E+06   3.4005447E+02  -1.7393470E+00  -8.6967351E-01
     1.0258000E+04   4.1618226E+02   2.8103493E+06   3.4005447E+02  -2.4008534E+00  -1.2004267E+00
     1.0289000E+04   4.1742723E+02   1.3726416E+07   3.4005447E+02  -1.1597381E+00  -5.7986904E-01
     1.0317000E+04   4.1806977E+02   2.1715696E+07   3.4005447E+02  -5.2219365E-01  -2.6109682E-01
     1.0348000E+04   4.1595235E+02   1.5745824E+06   3.4005447E+02  -2.6407815E+00  -1.3203908E+00
     1.0378000E+04   4.1591285E+02   1.3916857E+06   3.4005447E+02  -2.6813886E+00  -1.3406943E+00
     1.0409000E+04   4.1602595E+02   1.9390750E+06   3.4005447E+02  -2.5694603E+00  -1.2847302E+00
     1.0439000E+04   4.1545856E+02   3.8107656E+04   3.4005447E+02  -3.1378323E+00  -1.5689162E+00
     1.0470000E+04   4.1544716E+02   2.6687744E+04   3.4005447E+02  -3.1502473E+00  -1.5751237E+00
     1.0501000E+04   4.1544663E+02   2.6201233E+04   3.4005447E+02  -3.1517837E+00  -1.5758919E+00
     1.0531000E+04   4.1547474E+02   5.6979672E+04   3.4005447E+02  -3.1246592E+00  -1.5623296E+00
     1.0562000E+04   4.1565651E+02   4.3972550E+05   3.4005447E+02  -2.9439573E+00  -1.4719786E+00
     1.0592000E+04   4.1665099E+02   6.1421540E+06   3.4005447E+02  -1.9515995E+00  -9.7579975E-01
     1.0623000E+04   4.1581372E+02   9.7349703E+05   3.4005447E+02  -2.7900206E+00  -1.3950103E+00
     1.0654000E+04   4.1634752E+02   3.8669048E+06   3.4005447E+02  -2.2580575E+00  -1.1290287E+00
     1.0682000E+04   4.1729728E+02   1.2292089E+07   3.4005447E+02  -1.3115335E+00  -6.5576673E-01
     1.0713000E+04   4.1618921E+02   2.8520575E+06   3.4005447E+02  -2.4210502E+00  -1.2105251E+00
     1.0743000E+04   4.1584815E+02   1.1119537E+06   3.4005447E+02  -2.7631896E+00  -1.3815948E+00
     1.0774000E+04   4.1547897E+02   6.2393339E+04   3.4005447E+02  -3.1333667E+00  -1.5666834E+00
     1.0804000E+04   4.1548191E+02   6.6275929E+04   3.4005447E+02  -3.1313983E+00  -1.5656991E+00
     1.0835000E+04   4.1544479E+02   2.4514108E+04   3.4005447E+02  -3.1695140E+00  -1.5847570E+00
     1.0866000E+04   4.1544410E+02   2.3903889E+04   3.4005447E+02  -3.1711879E+00  -1.5855939E+00
     1.0896000E+04   4.1546920E+02   5.0170839E+04   3.4005447E+02  -3.1470571E+00  -1.5735285E+00
     1.0927000E+04   4.1565482E+02   4.3491378E+05   3.4005447E+02  -2.9624821E+00  -1.4812410E+00
     1.0957000E+04   4.1625291E+02   3.2455404E+06   3.4005447E+02  -2.3658605E+00  -1.1829302E+00
     1.0988000E+04   4.1560812E+02   3.1070939E+05   3.4005447E+02  -3.0116858E+00  -1.5058429E+00
     1.1019000E+04   4.1668505E+02   6.4231967E+06   3.4005447E+02  -1.9371503E+00  -9.6857516E-01
     1.1048000E+04   4.1731133E+02   1.2444061E+07   3.4005447E+02  -1.3142481E+00  -6.5712406E-01
     1.1079000E+04   4.1586051E+02   1.1634387E+06   3.4005447E+02  -2.7661666E+00  -1.3830833E+00
     1.1109000E+04   4.1584730E+02   1.1084522E+06   3.4005447E+02  -2.7804280E+00  -1.3902140E+00
     1.1140000E+04   4.1571226E+02   6.0972098E+05   3.4005447E+02  -2.9165152E+00  -1.4582576E+00
     1.1170000E+04   4.1551610E+02   1.1802380E+05   3.4005447E+02  -3.1136342E+00  -1.5568171E+00
     1.1201000E+04   4.1544389E+02   2.3718044E+04   3.4005447E+02  -3.1868147E+00  -1.5934074E+00
     1.1232000E+04   4.1544594E+02   2.5561406E+04   3.4005447E+02  -3.1857403E+00  -1.5928702E+00
     1.1262000E+04   4.1553341E+02   1.4858725E+05   3.4005447E+02  -3.0992289E+00  -1.5496144E+00
     1.1293000E+04   4.1590421E+02   1.3528859E+06   3.4005447E+02  -2.7295354E+00  -1.3647677E+00
     1.1323000E+04   4.1570725E+02   5.9355959E+05   3.4005447E+02  -2.9274976E+00  -1.4637488E+00
     1.1354000E+04   4.1563633E+02   3.8375623E+05   3.4005447E+02  -2.9994407E+00  -1.4997204E+00
     1.1385000E+04   4.1657940E+02   5.5679667E+06   3.4005447E+02  -2.0585422E+00  -1.0292711E+00
     1.1413000E+04   4.1678751E+02   7.2987214E+06   3.4005447E+02  -1.8527366E+00  -9.2636828E-01
     1.1444000E+04   4.1582213E+02   1.0066408E+06   3.4005447E+02  -2.8191881E+00  -1.4095941E+00
     1.1474000E+04   4.1564752E+02   4.1440466E+05   3.4005447E+02  -2.9947807E+00  -1.4973903E+00
     1.1505000E+04   4.1543958E+02   2.0019132E+04   3.4005447E+02  -3.2036746E+00  -1.6018373E+00
     1.1535000E+04   4.1557031E+02   2.2274804E+05   3.4005447E+02  -3.0739094E+00  -1.5369547E+00
     1.1566000E+04   4.1544392E+02   2.3749794E+04   3.4005447E+02  -3.2012464E+00  -1.6006232E+00
     1.1597000E+04   4.1544507E+02   2.4777232E+04   3.4005447E+02  -3.2010546E+00  -1.6005273E+00
     1.1627000E+04   4.1550547E+02   1.0067881E+05   3.4005447E+02  -3.1415968E+00  -1.5707984E+00
     1.1658000E+04   4.1570815E+02   5.9645204E+05   3.4005447E+02  -2.9399413E+00  -1.4699707E+00
     1.1688000E+04   4.1687500E+02   8.0813091E+06   3.4005447E+02  -1.7755431E+00  -8.8777156E-01
     1.1719000E+04   4.1727629E+02   1.2066365E+07   3.4005447E+02  -1.3776027E+00  -6.8880136E-01
     1.1750000E+04   4.1647426E+02   4.7660241E+06   3.4005447E+02  -2.1816313E+00  -1.0908156E+00
     1.1778000E+04   4.1578433E+02   8.6121282E+05   3.4005447E+02  -2.8725185E+00  -1.4362592E+00
     1.1809000E+04   4.1587872E+02   1.2410233E+06   3.4005447E+02  -2.7791902E+00  -1.3895951E+00
     1.1839000E+04   4.1555667E+02   1.9393879E+05   3.4005447E+02  -3.1021844E+00  -1.5510922E+00
     1.1870000E+04   4.1562758E+02   3.6045080E+05   3.4005447E+02  -3.0322553E+00  -1.5161277E+00
     1.1900000E+04   4.1543984E+02   2.0236408E+04   3.4005447E+02  -3.2209014E+00  -1.6104507E+00
     1.1931000E+04   4.1544413E+02   2.3931733E+04   3.4005447E+02  -3.2175486E+00  -1.6087743E+00
     1.1962000E+04   4.1544507E+02   2.4774117E+04   3.4005447E+02  -3.2175444E+00  -1.6087722E+00
     1.1992000E+04   4.1544448E+02   2.4245433E+04   3.4005447E+02  -3.2190371E+00  -1.6095185E+00
     1.2023000E+04   4.1544800E+02   2.7477637E+04   3.4005447E+02  -3.2164493E+00  -1.6082246E+00
     1.2053000E+04   4.1610789E+02   2.3797572E+06   3.4005447E+02  -2.5578350E+00  -1.2789175E+00
     1.2084000E+04   4.1784120E+02   1.8707259E+07   3.4005447E+02  -8.2903859E-01  -4.1451930E-01
     1.2115000E+04   4.1642412E+02   4.4013239E+06   3.4005447E+02  -2.2480051E+00  -1.1240026E+00
     1.2143000E+04   4.1589009E+02   1.2904547E+06   3.4005447E+02  -2.7830768E+00  -1.3915384E+00
     1.2174000E+04   4.1587788E+02   1.2374019E+06   3.4005447E+02  -2.7963282E+00  -1.3981641E+00
     1.2204000E+04   4.1642594E+02   4.4143337E+06   3.4005447E+02  -2.2499048E+00  -1.1249524E+00
     1.2235000E+04   4.1565336E+02   4.3078847E+05   3.4005447E+02  -3.0234502E+00  -1.5117251E+00
     1.2265000E+04   4.1545175E+02   3.1084506E+04   3.4005447E+02  -3.2259532E+00  -1.6129766E+00
     1.2296000E+04   4.1544947E+02   2.8870525E+04   3.4005447E+02  -3.2291433E+00  -1.6145717E+00
     1.2327000E+04   4.1547125E+02   5.2655255E+04   3.4005447E+02  -3.2082823E+00  -1.6041411E+00
     1.2357000E+04   4.1546042E+02   4.0120929E+04   3.4005447E+02  -3.2200013E+00  -1.6100006E+00
     1.2388000E+04   4.1550976E+02   1.0755137E+05   3.4005447E+02  -3.1715889E+00  -1.5857944E+00
     1.2418000E+04   4.1610468E+02   2.3618092E+06   3.4005447E+02  -2.5779222E+00  -1.2889611E+00
     1.2449000E+04   4.1744067E+02   1.3878363E+07   3.4005447E+02  -1.2455013E+00  -6.2275064E-01
     1.2480000E+04   4.1634911E+02   3.8777064E+06   3.4005447E+02  -2.3388070E+00  -1.1694035E+00
     1.2509000E+04   4.1709228E+02   1.0160090E+07   3.4005447E+02  -1.5984923E+00  -7.9924615E-01
     1.2540000E+04   4.1570694E+02   5.9255317E+05   3.4005447E+02  -2.9848044E+00  -1.4924022E+00
     1.2570000E+04   4.1564232E+02   4.0005241E+05   3.4005447E+02  -3.0503413E+00  -1.5251707E+00
     1.2601000E+04   4.1546449E+02   4.4665779E+04   3.4005447E+02  -3.2290737E+00  -1.6145368E+00
     1.2631000E+04   4.1545134E+02   3.0679834E+04   3.4005447E+02  -3.2430929E+00  -1.6215464E+00
     1.2662000E+04   4.1544771E+02   2.7195338E+04   3.4005447E+02  -3.2476170E+00  -1.6238085E+00
     1.2693000E+04   4.1544414E+02   2.3934060E+04   3.4005447E+02  -3.2520789E+00  -1.6260394E+00
     1.2723000E+04   4.1547248E+02   5.4154566E+04   3.4005447E+02  -3.2246065E+00  -1.6123032E+00
     1.2754000E+04   4.1597673E+02   1.6919866E+06   3.4005447E+02  -2.7213882E+00  -1.3606941E+00
     1.2784000E+04   4.1584142E+02   1.0843484E+06   3.4005447E+02  -2.8576659E+00  -1.4288329E+00
     1.2815000E+04   4.1707467E+02   9.9844953E+06   3.4005447E+02  -1.6273505E+00  -8.1367523E-01
     1.2846000E+04   4.1653436E+02   5.2183251E+06   3.4005447E+02  -2.1697011E+00  -1.0848506E+00
     1.2874000E+04   4.1622719E+02   3.0841982E+06   3.4005447E+02  -2.4782559E+00  -1.2391279E+00
     1.2905000E+04   4.1638789E+02   4.1451024E+06   3.4005447E+02  -2.3191360E+00  -1.1595680E+00
     1.2935000E+04   4.1579436E+02   8.9891342E+05   3.4005447E+02  -2.9136076E+00  -1.4568038E+00
     1.2966000E+04   4.1611207E+02   2.4031493E+06   3.4005447E+02  -2.5970069E+00  -1.2985034E+00
     1.2996000E+04   4.1564894E+02   4.1834591E+05   3.4005447E+02  -3.0610389E+00  -1.5305194E+00
     1.3027000E+04   4.1544457E+02   2.4318255E+04   3.4005447E+02  -3.2662755E+00  -1.6331377E+00
     1.3058000E+04   4.1544574E+02   2.5378069E+04   3.4005447E+02  -3.2659752E+00  -1.6329876E+00
     1.3088000E+04   4.1544495E+02   2.4659604E+04   3.4005447E+02  -3.2676114E+00  -1.6338057E+00
     1.3119000E+04   4.1569061E+02   5.4107048E+05   3.4005447E+02  -3.0228893E+00  -1.5114446E+00
     1.3149000E+04   4.1595247E+02   1.5751756E+06   3.4005447E+02  -2.7620492E+00  -1.3810246E+00
     1.3180000E+04   4.1777019E+02   1.7809352E+07   3.4005447E+02  -9.4877394E-01  -4.7438697E-01
     1.3211000E+04   4.1658853E+02   5.6398847E+06   3.4005447E+02  -2.1325148E+00  -1.0662574E+00
     1.3239000E+04   4.1638188E+02   4.1031577E+06   3.4005447E+02  -2.3407313E+00  -1.1703657E+00
     1.3270000E+04   4.1694966E+02   8.7740408E+06   3.4005447E+02  -1.7755424E+00  -8.8777119E-01
     1.3300000E+04   4.1656020E+02   5.4177649E+06   3.4005447E+02  -2.1667335E+00  -1.0833667E+00
     1.3331000E+04   4.1557127E+02   2.2482201E+05   3.4005447E+02  -3.1565493E+00  -1.5782747E+00
     1.3361000E+04   4.1545050E+02   2.9853273E+04   3.4005447E+02  -3.2781351E+00  -1.6390676E+00
     1.3392000E+04   4.1544949E+02   2.8877903E+04   3.4005447E+02  -3.2799936E+00  -1.6399968E+00
     1.3423000E+04   4.1544379E+02   2.3620408E+04   3.4005447E+02  -3.2865368E+00  -1.6432684E+00
     1.3453000E+04   4.1544191E+02   2.1977569E+04   3.4005447E+02  -3.2892356E+00  -1.6446178E+00
     1.3484000E+04   4.1553865E+02   1.5836504E+05   3.4005447E+02  -3.1933673E+00  -1.5966837E+00
     1.3514000E+04   4.1608238E+02   2.2386931E+06   3.4005447E+02  -2.6507914E+00  -1.3253957E+00
     1.3545000E+04   4.1660439E+02   5.7657706E+06   3.4005447E+02  -2.1307727E+00  -1.0653864E+00
     1.3576000E+04   4.1553208E+02   1.4612369E+05   3.4005447E+02  -3.2039411E+00  -1.6019705E+00
     1.3604000E+04   4.1698911E+02   9.1493329E+06   3.4005447E+02  -1.7493984E+00  -8.7469922E-01
     1.3635000E+04   4.1550969E+02   1.0742403E+05   3.4005447E+02  -3.2296708E+00  -1.6148354E+00
     1.3665000E+04   4.1582560E+02   1.0204236E+06   3.4005447E+02  -2.9146774E+00  -1.4573387E+00
     1.3696000E+04   4.1555121E+02   1.8285793E+05   3.4005447E+02  -3.1899230E+00  -1.5949615E+00
     1.3726000E+04   4.1544142E+02   2.1557053E+04   3.4005447E+02  -3.3005162E+00  -1.6502581E+00
     1.3757000E+04   4.1547249E+02   5.4160553E+04   3.4005447E+02  -3.2702845E+00  -1.6351423E+00
     1.3788000E+04   4.1544402E+02   2.3824285E+04   3.4005447E+02  -3.2995816E+00  -1.6497908E+00
     1.3818000E+04   4.1548047E+02   6.4365342E+04   3.4005447E+02  -3.2639358E+00  -1.6319679E+00
     1.3849000E+04   4.1589630E+02   1.3177497E+06   3.4005447E+02  -2.8490668E+00  -1.4245334E+00
     1.3879000E+04   4.1559526E+02   2.7948630E+05   3.4005447E+02  -3.1509435E+00  -1.5754717E+00
     1.3910000E+04   4.1651218E+02   5.0494895E+06   3.4005447E+02  -2.2358542E+00  -1.1179271E+00
     1.3941000E+04   4.1738709E+02   1.3276601E+07   3.4005447E+02  -1.3645736E+00  -6.8228682E-01
     1.3970000E+04   4.1624411E+02   3.1899362E+06   3.4005447E+02  -2.5089564E+00  -1.2544782E+00
     1.4001000E+04   4.1553089E+02   1.4393955E+05   3.4005447E+02  -3.2230158E+00  -1.6115079E+00
     1.4031000E+04   4.1551337E+02   1.1344889E+05   3.4005447E+02  -3.2413393E+00  -1.6206697E+00
     1.4062000E+04   4.1546451E+02   4.4681272E+04   3.4005447E+02  -3.2910142E+00  -1.6455071E+00
     1.4092000E+04   4.1544161E+02   2.1719832E+04   3.4005447E+02  -3.3146985E+00  -1.6573493E+00
     1.4123000E+04   4.1544470E+02   2.4429613E+04   3.4005447E+02  -3.3124198E+00  -1.6562099E+00
     1.4154000E+04   4.1544427E+02   2.4051765E+04   3.4005447E+02  -3.3136517E+00  -1.6568258E+00
     1.4184000E+04   4.1544881E+02   2.8233382E+04   3.4005447E+02  -3.3098977E+00  -1.6549489E+00
     1.4215000E+04   4.1570219E+02   5.7740034E+05   3.4005447E+02  -3.0573898E+00  -1.5286949E+00
     1.4245000E+04   4.1594270E+02   1.5291087E+06   3.4005447E+02  -2.8178446E+00  -1.4089223E+00
     1.4276000E+04   4.1616762E+02   2.7233425E+06   3.4005447E+02  -2.5942728E+00  -1.2971364E+00
     1.4307000E+04   4.1557098E+02   2.2420111E+05   3.4005447E+02  -3.1917574E+00  -1.5958787E+00
     1.4335000E+04   4.1711526E+02   1.0390902E+07   3.4005447E+02  -1.6501949E+00  -8.2509747E-01
     1.4366000E+04   4.1588231E+02   1.2565360E+06   3.4005447E+02  -2.8840624E+00  -1.4420312E+00
     1.4396000E+04   4.1556279E+02   2.0666178E+05   3.4005447E+02  -3.2043894E+00  -1.6021947E+00
     1.4427000E+04   4.1585310E+02   1.1324847E+06   3.4005447E+02  -2.9149841E+00  -1.4574920E+00
     1.4457000E+04   4.1546571E+02   4.6064776E+04   3.4005447E+02  -3.3031505E+00  -1.6515752E+00
     1.4488000E+04   4.1544473E+02   2.4465033E+04   3.4005447E+02  -3.3249208E+00  -1.6624604E+00
     1.4519000E+04   4.1544426E+02   2.4041945E+04   3.4005447E+02  -3.3261864E+00  -1.6630932E+00
     1.4549000E+04   4.1548376E+02   6.8777066E+04   3.4005447E+02  -3.2874539E+00  -1.6437270E+00
     1.4580000E+04   4.1595455E+02   1.5850537E+06   3.4005447E+02  -2.8176033E+00  -1.4088017E+00
     1.4610000E+04   4.1569694E+02   5.6079502E+05   3.4005447E+02  -3.0760491E+00  -1.5380245E+00
     1.4641000E+04   4.1609883E+02   2.3292393E+06   3.4005447E+02  -2.6754108E+00  -1.3377054E+00
     1.4672000E+04   4.1714763E+02   1.0719684E+07   3.4005447E+02  -1.6296914E+00  -8.1484570E-01
     1.4700000E+04   4.1644442E+02   4.5475671E+06   3.4005447E+02  -2.3345113E+00  -1.1672557E+00
     1.4731000E+04   4.1596291E+02   1.6250297E+06   3.4005447E+02  -2.8169417E+00  -1.4084709E+00
     1.4761000E+04   4.1642244E+02   4.3893012E+06   3.4005447E+02  -2.3588804E+00  -1.1794402E+00
